k,T_small,T_large,w_small,w_large,gap
-0.0992852591257391,0.00821917808219178,0.010958904109589041,0.001512012148332081,0.0014059515042781755,0.00010606064405390553
-0.0992852591257391,0.019178082191780823,0.0273972602739726,0.002522405269751683,0.001849503670156353,0.0006729015995953298
-0.090973914947724,0.00821917808219178,0.010958904109589041,0.0014014599564348214,0.0012998639590353237,0.00010159599739949774
-0.090973914947724,0.019178082191780823,0.0273972602739726,0.002395949524929694,0.0017206795494850405,0.0006752699754446535
-0.0826625707697089,0.00821917808219178,0.010958904109589041,0.0012923557686527207,0.0011954827408270322,9.687302782568851e-05
-0.0826625707697089,0.019178082191780823,0.0273972602739726,0.0022802345611435478,0.0015956940828032182,0.0006845404783403296
-0.07435122659169374,0.00821917808219178,0.010958904109589041,0.0011850995719500043,0.0010932966867653845,9.180288518461982e-05
-0.07435122659169374,0.019178082191780823,0.0273972602739726,0.002176973498802069,0.0014755230793834445,0.0007014504194186246
-0.06603988241367864,0.00821917808219178,0.010958904109589041,0.0010802419545773414,0.0009939830450640802,8.625890951326123e-05
-0.06603988241367864,0.019178082191780823,0.0273972602739726,0.002088014449038598,0.0013614420447735382,0.0007265724042650598
-0.05772853823566354,0.00821917808219178,0.010958904109589041,0.0009785542707306508,0.0008984948102753877,8.005946045526306e-05
-0.05772853823566354,0.019178082191780823,0.0273972602739726,0.002015251783517912,0.0012551127301506171,0.0007601390533672949
-0.049417194057648384,0.00821917808219178,0.010958904109589041,0.0008811346619138728,0.000808189041557304,7.294562035656878e-05
-0.049417194057648384,0.019178082191780823,0.0273972602739726,0.001960489054375542,0.001158671261777379,0.0008018177925981629
-0.04110584987963328,0.00821917808219178,0.010958904109589041,0.0007895645010874305,0.0007250048871307782,6.455961395665229e-05
-0.04110584987963328,0.019178082191780823,0.0273972602739726,0.001925262096607031,0.0010747827994733144,0.0008504792971337166
-0.03279450570161818,0.00821917808219178,0.010958904109589041,0.0007061230486016966,0.000651675205967466,5.444784263423062e-05
-0.03279450570161818,0.019178082191780823,0.0273972602739726,0.001910650904876358,0.001006590899824994,0.000904060005051364
-0.024483161523603025,0.00821917808219178,0.010958904109589041,0.0006340276362126215,0.0005918740908454306,4.215354536719093e-05
-0.024483161523603025,0.019178082191780823,0.0273972602739726,0.0019171259839690007,0.0009574555412686941,0.0009596704427003066
-0.016171817345587924,0.00821917808219178,0.010958904109589041,0.0005775426939641831,0.000550031904223095,2.7510789741088076e-05
-0.016171817345587924,0.019178082191780823,0.0273972602739726,0.0019444757812846142,0.0009304011762162358,0.0010140746050683784
-0.007860473167572823,0.00821917808219178,0.010958904109589041,0.0005415742588844102,0.0005304157869212059,1.115847196320424e-05
-0.007860473167572823,0.019178082191780823,0.0273972602739726,0.0019918397414288233,0.0009273627890310567,0.0010644769523977665
0.000450871010442333,0.019178082191780823,0.0273972602739726,0.002057835614661829,0.0009485716381117199,0.001109263976550109
0.008762215188457434,0.019178082191780823,0.0273972602739726,0.0021407402823201242,0.00099247488337779,0.0011482653989423341
0.01707355936647259,0.019178082191780823,0.0273972602739726,0.002238675483736807,0.0010562467301427796,0.0011824287535940274
0.02538490354448769,0.019178082191780823,0.0273972602739726,0.0023497622187632888,0.0011365478262770237,0.001213214392486265
0.03369624772250279,0.019178082191780823,0.0273972602739726,0.0024722279822258462,0.0012301455965513716,0.0012420823856744746
0.04200759190051795,0.019178082191780823,0.0273972602739726,0.002604467877121876,0.0013342447649133968,0.0012702231122084793
0.05031893607853305,0.019178082191780823,0.0273972602739726,0.0027450695417267548,0.0014465800510636308,0.001298489490663124
0.05863028025654815,0.019178082191780823,0.0273972602739726,0.0028928138756291063,0.0015653793649997162,0.00132743451062939
0.06694162443456331,0.019178082191780823,0.0273972602739726,0.0030466618443848615,0.001689279522457943,0.0013573823219269186
0.07525296861257841,0.019178082191780823,0.0273972602739726,0.003205734738509898,0.0018172375026448849,0.0013884972358650133
0.08356431279059351,0.019178082191780823,0.0273972602739726,0.0033692925471670797,0.0019484540280290939,0.0014208385191379859
0.09187565696860858,0.019178082191780823,0.0273972602739726,0.003536713066876315,0.0020823131859177856,0.0014543998809585295
